ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes",Brands
2010,simple,,,"METAL DUAL PORT CAR CHARGER SET BZ-20 USB AND C",1,0,visible,,"Chargeur de voiture double port en métal BZ-20 avec ports USB et USB-C.  Rechargez deux appareils simultanément pendant vos trajets.  Design élégant et robuste en métal.  Charge rapide et efficace.  Idéal pour tous vos appareils mobiles.",,,taxable,,1,,,0,0,,,,,1,,,30,"Accessoires pour smartphones","Câble, Connectivité, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/lnLhhDutYlUPpctZ.jpg,,,,,,,,,0,,
2011,simple,,,"ENCRE EPSON 103 ADP JAUNE",1,0,visible,,"Encre Epson 103 ADP jaune pour des impressions de qualité sur imprimantes Epson. Encre originale Epson pour des couleurs vives et un rendu précis. Spécialement conçue pour les imprimantes Epson compatibles. Facile à utiliser et à installer. Un choix idéal pour des documents en couleur.",,,taxable,,1,,,0,0,,,,,1,,,12,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/bcKnYWqzoJeeWkVp.jpg,,,,,,,,,0,,
2012,simple,,,"HONOR X7B 12GB/256GB SILVER",1,0,visible,,"Smartphone HONOR X7B avec 12 Go de RAM et 256 Go de stockage en couleur argentée. Écran haute définition pour une expérience visuelle immersive. Appareil photo de haute qualité pour des photos exceptionnelles. Batterie longue durée pour une utilisation prolongée. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,699,"Smartphones et tablettes","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/IBihQPsOpvgzVePX.jpeg,,,,,,,,,0,,
2013,simple,,,"ITEL PAD 2 4/128 GB",1,0,visible,,"Tablette ITEL PAD 2 avec 4 Go de RAM et 128 Go de stockage. Écran large pour une expérience multimédia agréable. Batterie longue durée pour une utilisation prolongée. Idéale pour la navigation, les jeux et le divertissement. Un choix économique pour une tablette polyvalente.",,,taxable,,1,,,0,0,,,,,1,,,399,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/dVjdEYEHXQafUTXh.webp,,,,,,,,,0,,
2014,simple,,,"IMP LEXMARK MS-331DN",1,0,visible,,"Imprimante Lexmark MS-331DN, un modèle laser monochrome pour des impressions rapides. Impression recto verso automatique pour une productivité accrue. Connexion réseau pour une utilisation partagée. Qualité d'impression laser pour un texte net et précis. Idéale pour les entreprises ayant besoin d'un volume d'impression élevé.",,,taxable,,1,,,0,0,,,,,1,,,389,"Imprimantes et encres","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/imprimante-lexmark-ms331dn-laser-monochrome.webp,,,,,,,,,0,,
2015,simple,,,"ECOUTEURS AVEC FIL LENYES EF-92",1,0,visible,,"Écouteurs filaires Lenyes EF-92, pour une écoute audio simple et fiable. Son de bonne qualité pour apprécier votre musique. Conception légère et confortable pour une utilisation prolongée. Câble résistant pour une longue durée de vie. Un bon choix pour ceux qui préfèrent les écouteurs filaires.",,,taxable,,1,,,0,0,,,,,1,,,10,"Audio et multimédia","Audio, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/vrKzfiSWMVwEcaNn.jpg,,,,,,,,,0,,
2016,simple,,,"CHARGE IP C CABLE C TO IP",1,0,visible,,"Câble de charge USB-C vers Lightning pour une recharge rapide de vos appareils Apple. Compatible avec les iPhone, iPad et autres appareils dotés d'un port Lightning. Matériaux de haute qualité pour une durabilité accrue. Un accessoire indispensable pour la recharge et le transfert de données. Idéal pour tous les utilisateurs d'appareils Apple.",,,taxable,,1,,,0,0,,,,,1,,,50,"Accessoires informatiques","Câble, Connectivité",,https://sml.boutique/wp-content/uploads/2025/12/ItSOKLjOqptKGjms.png,,,,,,,,,0,,
2031,simple,,,"DISQUE DUR IMATION 480GB SSD C320 2.5""",1,0,visible,,"Disque dur SSD Imation de 480 Go, format 2.5 pouces, pour une performance améliorée. Technologie SSD pour un accès rapide aux données. Idéal pour accélérer le démarrage de votre ordinateur et le lancement de vos applications. Facile à installer et à utiliser. Un choix excellent pour une performance accrue.",,,taxable,,1,,,0,0,,,,,1,,,95,"Accessoires informatiques","Électronique, Informatique, Multimédia",,https://sml.boutique/wp-content/uploads/2025/12/disque-dur-ssd-interne-imation-a320-480-go-25-sata-iii.jpg,,,,,,,,,0,,
2032,simple,,,"ITEL A70 12GB/64GB GOLD",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 64 Go de stockage en couleur dorée.  Écran de qualité pour une expérience visuelle correcte.  Appareil photo fonctionnel pour des photos de base.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable et élégant pour vos besoins.",,,taxable,,1,,,0,0,,,,,1,,,319,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/HpbsPUYTFHDTbyVa.jpg,,,,,,,,,0,,
2033,simple,,,"ITEL A70 12GB/128GB GREEN",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 128 Go de stockage en couleur verte. Écran de qualité pour une expérience visuelle agréable. Appareil photo fonctionnel pour des photos et vidéos réussies. Batterie longue durée pour une utilisation quotidienne. Un choix abordable pour un usage polyvalent.",,,taxable,,1,,,0,0,,,,,1,,,359,"Smartphones et tablettes",,,https://sml.boutique/wp-content/uploads/2025/12/gANWUDydkdlVrZQy.jpg,,,,,,,,,0,,
2034,simple,,,"TETE ADAPTER SAMSUNG PD 25W TYPE C",1,0,visible,,"Adaptateur secteur Samsung PD 25W avec port USB-C, pour une recharge rapide de vos appareils. Compatible avec les appareils Samsung et autres marques. Technologie de charge rapide pour une recharge efficace. Compact et facile à transporter. Un accessoire essentiel pour rester chargé.",,,taxable,,1,,,0,0,,,,,1,,,40,"Accessoires pour smartphones","Câble, Connectivité, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/iNLwxZgkWDSkQGnC.jpg,,,,,,,,,0,,
2035,simple,,,"ITEL A50 6GB 64GB LIME GREEN",1,0,visible,,"Smartphone ITEL A50 avec 6 Go de RAM et 64 Go de stockage en couleur vert citron.  Écran de taille correcte pour une utilisation quotidienne.  Appareil photo de base pour vos photos et vidéos.  Batterie de bonne capacité pour une autonomie correcte.  Un choix abordable pour les besoins essentiels.",,,taxable,,1,,,0,0,,,,,1,,,289,"Smartphones et tablettes","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/ZHodyKYynRskTeEi.jpg,,,,,,,,,0,,
2036,simple,,,"PC PORTABLE LENOVO V15 RYZEN 5 8GO 512SSD",1,0,visible,,"Ordinateur portable Lenovo V15 avec processeur AMD Ryzen 5, 8 Go de RAM et 512 Go de stockage SSD. Écran de 15 pouces pour une expérience visuelle agréable. Stockage SSD pour une performance rapide. Idéal pour les professionnels et les étudiants. Un bon choix pour la bureautique et le multimédia.",,,taxable,,1,,,0,0,,,,,1,,,129900,"PC et Laptops","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/uokXSGDHMeRRDpMf.jpg,,,,,,,,,0,,
2037,simple,,,"REDMI 13 8GB/128GB BLACK",1,0,visible,,"Smartphone Redmi 13 avec 8 Go de RAM et 128 Go de stockage, en couleur noire. Écran de qualité pour une expérience visuelle immersive. Appareil photo performant pour des photos et vidéos de qualité. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,679,"Smartphones et tablettes",,,https://sml.boutique/wp-content/uploads/2025/12/TeprVXYTYRmpyOLb.jpg,,,,,,,,,0,,
2038,simple,,,"REFROIDISSEUR AIRBLADE 700 RGB",1,0,visible,,"Refroidisseur Airblade 700 RGB, pour un refroidissement optimal de votre ordinateur. Ventilateur RGB pour un look personnalisé. Haute performance pour un refroidissement efficace. Facile à installer et à utiliser. Un accessoire essentiel pour votre ordinateur.",,,taxable,,1,,,0,0,,,,,1,,,89,"Accessoires informatiques","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/wSLSpfMKUvBiTVbu.jpg,,,,,,,,,0,,
2039,simple,,,"PC LENOVO IDEAPAD1 15IAU7 I3 RAM 8GB 256GB SSD",1,0,visible,,"Ordinateur portable Lenovo IdeaPad 1 15IAU7 avec processeur Intel Core i3, 8 Go de RAM et 256 Go de stockage SSD. Écran de 15 pouces pour une expérience visuelle agréable. Stockage SSD pour un démarrage rapide. Idéal pour la bureautique, le multimédia et les études. Un bon choix pour un usage quotidien.",,,taxable,,1,,,0,0,,,,,1,,,106900,"PC et Laptops","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/lQMARVBOajrNfYVQ.jpg,,,,,,,,,0,,
2040,simple,,,"DUAL DOCK SATA HDD",1,0,visible,,"Station d'accueil double pour disques durs SATA, pour connecter et utiliser deux disques durs simultanément. Compatible avec les disques durs SATA 2.5 et 3.5 pouces. Connexion rapide via USB 3.0. Facile à installer et à utiliser. Un accessoire pratique pour la sauvegarde et le transfert de données.",,,taxable,,1,,,0,0,,,,,1,,,95,"Accessoires informatiques","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/HxuGXyBrZRVXjaeW.jpg,,,,,,,,,0,,
2041,simple,,,"SWITCH ETHERNET 8 PORT MEGA",1,0,visible,,"Switch Ethernet 8 ports Mega, pour étendre votre réseau local avec des connexions fiables. 8 ports pour connecter plusieurs appareils en réseau. Installation simple et rapide. Un accessoire utile pour votre réseau domestique ou professionnel.",,,taxable,,1,,,0,0,,,,,1,,,49,"Accessoires informatiques","Câble, Connectivité, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/nEDaUUOOUQtccJfJ-scaled.png,,,,,,,,,0,,
2042,simple,,,"RACE WHEELPRO 2 PS4/PS3/XBOX",1,0,visible,,"Volant de course Race WheelPro 2 compatible avec PS4/PS3/XBOX, pour une expérience de jeu immersive. Compatible avec les consoles et le PC. Pédales incluses pour un réalisme accru. Un accessoire idéal pour les passionnés de jeux de course.",,,taxable,,1,,,0,0,,,,,1,,,299,"Gaming et accessoires","Électronique, Gaming",,https://sml.boutique/wp-content/uploads/2025/12/miHLIyJRImMmYCev.jpeg,,,,,,,,,0,,
2043,simple,,,"CHARGE MI 67W MAX PD 3.0A TYPE C",1,0,visible,,"Chargeur Xiaomi 67W Max PD 3.0A avec port Type-C, pour une recharge rapide de vos appareils Xiaomi et autres. Compatible avec les appareils dotés d'un port USB Type-C. Technologie de charge rapide pour une recharge efficace. Un accessoire essentiel pour les utilisateurs de smartphones et tablettes.",,,taxable,,1,,,0,0,,,,,1,,,55,"Accessoires pour smartphones","Connectivité, Électronique, Gadgets",,https://sml.boutique/wp-content/uploads/2025/12/3e0e2e623f880b0c1acf66d297d7866e.jpg,,,,,,,,,0,,
2044,simple,,,"TETE ADAPTER APPEL 35W",1,0,visible,,"Adaptateur secteur Appel 35W, pour une recharge rapide de vos appareils Apple. Compatible avec les iPhone et iPad. Charge rapidement votre téléphone en toute sécurité. Compact et facile à transporter. Un accessoire idéal pour une recharge rapide et fiable.",,,taxable,,1,,,0,0,,,,,1,,,60,"Accessoires pour smartphones","Câble, Connectivité, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/MNWP3_AV2_GEO_IN.jpg,,,,,,,,,0,,
2060,simple,,,"CLAVIER GAMING AUKEY G6",1,0,visible,,"Clavier gaming Aukey G6, pour une expérience de jeu optimale. Touches réactives pour des commandes précises. Design ergonomique pour un confort de jeu prolongé. Un accessoire indispensable pour les gamers. Idéal pour les jeux rapides et précis.",,,taxable,,1,,,0,0,,,,,1,,,89,"Gaming et accessoires","Électronique, Gaming, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/aukey-km-g6-wired-mechanical-gaming-keyboard-bk-1-techarc.pk_.webp,,,,,,,,,0,,
2061,simple,,,"SUPPORT PORTABLE WUW Z25",1,0,visible,,"Support portable WUW Z25, pour une utilisation pratique de votre smartphone. Design ajustable pour un angle de vision optimal. Léger et facile à transporter. Idéal pour regarder des vidéos, prendre des appels ou naviguer sur votre smartphone. Un accessoire pratique et polyvalent.",,,taxable,,1,,,0,0,,,,,1,,,18,"Accessoires pour smartphones","Câble, Connectivité, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/RNyQTbiGkdEkREzP.webp,,,,,,,,,0,,
2062,simple,,,"CARTE MERE A520 GOLDEN MEMORY",1,0,visible,,"Carte mère A520 Golden Memory, pour construire un ordinateur de bureau avec une bonne performance. Compatible avec les processeurs AMD Ryzen. Design élégant avec des fonctionnalités complètes. Un accessoire essentiel pour votre PC.",,,taxable,,1,,,0,0,,,,,1,,,220,"Accessoires informatiques","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/carte-mere-msi-a520m-a-pro-tunisie.jpg,,,,,,,,,0,,
2063,simple,,,"SOURIS SCORPION USB X2",1,0,visible,,"Souris filaire Scorpion USB X2, pour une utilisation simple et précise sur votre ordinateur. Capteur optique pour une navigation fluide. Design ergonomique pour un confort optimal. Un accessoire pratique pour une utilisation quotidienne.",,,taxable,,1,,,0,0,,,,,1,,,12,"Accessoires informatiques","Connectivité, Électronique, Gadgets",,https://sml.boutique/wp-content/uploads/2025/12/piDoXSYXGxObidrh.jpg,,,,,,,,,0,,
2064,simple,,,"IMP HP SMART TANK 520 3EN1",1,0,visible,,"Imprimante multifonction HP Smart Tank 520 3en1, pour imprimer, numériser et copier vos documents. Technologie d'encre avec réservoirs pour des coûts réduits. Facile à utiliser et à entretenir. Idéale pour la maison et les petites entreprises.",,,taxable,,1,,,0,0,,,,,1,,,459,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/OOQLPaxSPLFoZcyr.jpg,,,,,,,,,0,,
2065,simple,,,"DISQUE DUR IMATION 480GB SSD C320 2.5""",1,0,visible,,"Disque dur SSD Imation de 480 Go, format 2.5 pouces, pour une performance améliorée.  Technologie SSD pour un accès rapide aux données.  Idéal pour accélérer le démarrage de votre ordinateur et le lancement de vos applications.  Facile à installer et à utiliser.  Un choix excellent pour une performance accrue.",,,taxable,,1,1000,,0,0,,,,,1,,,95,"Accessoires informatiques","Électronique, Informatique, Multimédia",,https://sml.boutique/wp-content/uploads/2025/12/oPkTmRcMVKNMSeRe.jpeg,,,,,,,,,0,,
2066,simple,,,"ITEL A70 12GB/64GB GOLD",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 64 Go de stockage en couleur dorée.  Écran de qualité pour une expérience visuelle correcte.  Appareil photo fonctionnel pour des photos de base.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable et élégant pour vos besoins.",,,taxable,,1,1000,,0,0,,,,,1,,,319,"Smartphones et tablettes","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/vQeCBhtwtMTQAUdJ.png,,,,,,,,,0,,
2067,simple,,,"ITEL A50 6GB 64GB LIME GREEN",1,0,visible,,"Smartphone ITEL A50 avec 6 Go de RAM et 64 Go de stockage en couleur vert citron.  Écran de taille correcte pour une utilisation quotidienne.  Appareil photo de base pour vos photos et vidéos.  Batterie de bonne capacité pour une autonomie correcte.  Un choix abordable pour les besoins essentiels.",,,taxable,,1,1000,,0,0,,,,,1,,,289,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/ufOGhBmjkJKDwOto.jpg,,,,,,,,,0,,
2068,simple,,,"REDMI 13 8GB/128GB BLACK",1,0,visible,,"Smartphone Redmi 13 avec 8 Go de RAM et 128 Go de stockage, en couleur noire. Écran de qualité pour une expérience visuelle immersive. Appareil photo performant pour des photos et vidéos de qualité. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,1000,,0,0,,,,,1,,,679,"Smartphones et tablettes","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/PtEagSMPMhFOnYop.jpg,,,,,,,,,0,,
2069,simple,,,"PC LENOVO IDEAPAD1 15IAU7 I3 RAM 8GB 256GB SSD",1,0,visible,,"Ordinateur portable Lenovo IdeaPad 1 15IAU7 avec processeur Intel Core i3, 8 Go de RAM et 256 Go de stockage SSD. Écran de 15 pouces pour une expérience visuelle agréable. Stockage SSD pour un démarrage rapide. Idéal pour la bureautique, le multimédia et les études. Un bon choix pour un usage quotidien.",,,taxable,,1,1000,,0,0,,,,,1,,,106900,"PC et Laptops","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/KfbJRCpamKuYGtOM.jpg,,,,,,,,,0,,
2070,simple,,,"DISQUE DUR IMATION 480GB SSD C320 2.5""",1,0,visible,,"Disque dur SSD Imation de 480 Go, format 2.5 pouces, pour une performance améliorée.  Technologie SSD pour un accès rapide aux données.  Idéal pour accélérer le démarrage de votre ordinateur et le lancement de vos applications.  Facile à installer et à utiliser.  Un choix excellent pour une performance accrue.",,,taxable,,1,1000,,0,0,,,,,1,,,95,"Accessoires informatiques","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/AgPBOjKBWRshVVqb.jpg,,,,,,,,,0,,
2071,simple,,,"ITEL A70 12GB/64GB GOLD",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 64 Go de stockage en couleur dorée.  Écran de qualité pour une expérience visuelle correcte.  Appareil photo fonctionnel pour des photos de base.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable et élégant pour vos besoins.",,,taxable,,1,1000,,0,0,,,,,1,,,319,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/PXxUOVPgQAsDhvNr.jpg,,,,,,,,,0,,
2072,simple,,,"ITEL A50 6GB 64GB LIME GREEN",1,0,visible,,"Smartphone ITEL A50 avec 6 Go de RAM et 64 Go de stockage en couleur vert citron.  Écran de taille correcte pour une utilisation quotidienne.  Appareil photo de base pour vos photos et vidéos.  Batterie de bonne capacité pour une autonomie correcte.  Un choix abordable pour les besoins essentiels.",,,taxable,,1,1000,,0,0,,,,,1,,,289,"Smartphones et tablettes",,,https://sml.boutique/wp-content/uploads/2025/12/vCLhfvCbeZMUpCTw.jpg,,,,,,,,,0,,
2073,simple,,,"REDMI 13 8GB/128GB BLACK",1,0,visible,,"Smartphone Redmi 13 avec 8 Go de RAM et 128 Go de stockage, en couleur noire. Écran de qualité pour une expérience visuelle immersive. Appareil photo performant pour des photos et vidéos de qualité. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,1000,,0,0,,,,,1,,,679,"Smartphones et tablettes","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/RndBDrxiDqLgfffc.webp,,,,,,,,,0,,
